Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
82,0.0,0.0,1.0,1246.0,1246.0,5.0,623.0,0.5,,,0.0,96.5705840587616,,,,,,,,,,,,,,,,,,,,,2.5961741545888923,1.2242579404891465,4.327661136866013,0.8649974474808158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.0,0.0,1.0,1258.0,1258.0,6.0,629.0,0.5,,,0.0,97.50816512107849,,,,,,,,,,,,,,,,,,,,,3.1164819315227033,1.5160868303098858,5.333633548679945,0.8944794513966949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.0,0.0,1.0,1268.0,1268.0,5.0,634.0,0.5,,,0.0,98.45152997970581,,,,,,,,,,,,,,,,,,,,,2.6877627247506384,1.2629774841544263,4.471879676910446,0.8994974290669914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0,0.0,1.0,1284.0,1284.0,8.0,642.0,0.5,,,0.0,99.59504628181458,,,,,,,,,,,,,,,,,,,,,4.038211500373021,2.0487741999503113,7.162192445783573,0.9022647457562162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.0,0.0,1.0,1294.0,1294.0,5.0,647.0,0.5,,,0.0,100.6414144039154,,,,,,,,,,,,,,,,,,,,,2.6263426718982137,1.2380933919892456,4.377194308427914,0.8753974446303824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.0,0.0,1.0,1302.0,1302.0,4.0,651.0,0.5,,,0.0,101.56644630432129,,,,,,,,,,,,,,,,,,,,,2.249092673378796,1.0034252822771688,3.5945344591387016,0.902010141875792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.0,0.0,1.0,1310.0,1310.0,4.0,655.0,0.5,,,0.0,102.4778082370758,,,,,,,,,,,,,,,,,,,,,2.0450253397227574,0.9148967728405242,3.2725040142342148,0.8176267198553198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0,0.0,1.0,1322.0,1322.0,6.0,661.0,0.5,,,0.0,103.42840003967285,,,,,,,,,,,,,,,,,,,,,2.8289523561991827,1.378291151714386,4.844628130329306,0.8098357932894243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.0,0.0,1.0,1334.0,1334.0,6.0,667.0,0.5,,,0.0,104.40052604675293,,,,,,,,,,,,,,,,,,,,,2.8380885657848025,1.3845331587409173,4.863805792480068,0.8108000887231414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.0,0.0,1.0,1348.0,1348.0,7.0,674.0,0.5,,,0.0,105.39025688171387,,,,,,,,,,,,,,,,,,,,,3.684451585841111,1.8371679575526298,6.43623263900574,0.9247561403540547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.0,0.0,1.0,1360.0,1360.0,6.0,680.0,0.5,,,0.0,106.3251588344574,,,,,,,,,,,,,,,,,,,,,2.8857758147210255,1.4080334359636946,4.946058968026702,0.8240627935287242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.0,0.0,1.0,1382.0,1382.0,11.0,691.0,0.5,,,0.0,107.39732074737549,,,,,,,,,,,,,,,,,,,,,5.151806709152321,2.7201332636865456,9.453787840564399,0.8560860469251568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.0,0.0,1.0,1392.0,1392.0,5.0,696.0,0.5,,,0.0,108.32801842689514,,,,,,,,,,,,,,,,,,,,,2.5937090482228644,1.2242363046720817,4.325612765569423,0.8631465118192543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.0,0.0,1.0,1406.0,1406.0,7.0,703.0,0.5,,,0.0,109.31320452690125,,,,,,,,,,,,,,,,,,,,,3.874217471922321,1.93234829760748,6.769777171790231,0.9721711734962624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.0,0.0,1.0,1418.0,1418.0,6.0,709.0,0.5,,,0.0,110.29415583610535,,,,,,,,,,,,,,,,,,,,,2.8219013207722896,1.37322707743839,4.83010006132924,0.8094762497239169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.0,0.0,1.0,1454.0,1454.0,18.0,727.0,0.5,,,0.0,111.57811069488525,,,,,,,,,,,,,,,,,,,,,8.226203959939275,4.4908808140932255,15.568319333314511,0.8657444939195185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,0.0,1.0,1462.0,1462.0,4.0,731.0,0.5,,,0.0,112.47488903999329,,,,,,,,,,,,,,,,,,,,,2.2267578102041643,0.995517648123284,3.562195236823717,0.8909778810648218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.0,0.0,1.0,1472.0,1472.0,5.0,736.0,0.5,,,0.0,113.3937292098999,,,,,,,,,,,,,,,,,,,,,2.9267732108124083,1.3749691661615226,4.869068367832279,0.9798542714513618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.0,0.0,1.0,1498.0,1498.0,13.0,749.0,0.5,,,0.0,114.52615404129028,,,,,,,,,,,,,,,,,,,,,6.334704443578248,3.4003189434015897,11.789385413165785,0.8950412214750493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.0,0.0,1.0,1510.0,1510.0,6.0,755.0,0.5,,,0.0,115.47276043891907,,,,,,,,,,,,,,,,,,,,,3.4373695075478863,1.6752744775670154,5.8882782605448405,0.9837101331656611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,0.0,1.0,1518.0,1518.0,4.0,759.0,0.5,,,0.0,116.37467360496521,,,,,,,,,,,,,,,,,,,,,2.1508991778930704,0.9595828694107547,3.437516035644398,0.86263774742839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.0,0.0,1.0,1530.0,1530.0,6.0,765.0,0.5,,,0.0,117.33444786071777,,,,,,,,,,,,,,,,,,,,,3.1492643934098044,1.534297621257385,5.39393224088345,0.9015816892466872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.0,0.0,1.0,1548.0,1548.0,9.0,774.0,0.5,,,0.0,118.33547949790955,,,,,,,,,,,,,,,,,,,,,4.146161157148885,2.1312657893461595,7.439695368762629,0.8343438914208254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,0.0,1.0,1562.0,1562.0,7.0,781.0,0.5,,,0.0,119.3490219116211,,,,,,,,,,,,,,,,,,,,,3.7781676373263187,1.886927902841947,6.606242422388947,0.9458949097008907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.0,0.0,1.0,1574.0,1574.0,6.0,787.0,0.5,,,0.0,120.28994679450989,,,,,,,,,,,,,,,,,,,,,3.4709712511563118,1.6900957874002291,5.942242401898898,0.9943935475518713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.0,0.0,1.0,1586.0,1586.0,6.0,793.0,0.5,,,0.0,121.24695634841919,,,,,,,,,,,,,,,,,,,,,3.1876911344232237,1.554558173355266,5.46192210262512,0.9110328938908212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.0,0.0,1.0,1602.0,1602.0,8.0,801.0,0.5,,,0.0,122.25583934783936,,,,,,,,,,,,,,,,,,,,,4.048436218681781,2.0568158538759045,7.186282080307727,0.9023233897081462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.0,0.0,1.0,1614.0,1614.0,6.0,807.0,0.5,,,0.0,123.24296641349792,,,,,,,,,,,,,,,,,,,,,2.7832577487011902,1.3581584735514909,4.770571953199823,0.7946023974145736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.0,0.0,1.0,1642.0,1642.0,14.0,821.0,0.5,,,0.0,124.49775385856628,,,,,,,,,,,,,,,,,,,,,7.080961088232395,3.787316188844205,13.167494003823403,0.9502817072301009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.0,0.0,1.0,1652.0,1652.0,5.0,826.0,0.5,,,0.0,125.4949791431427,,,,,,,,,,,,,,,,,,,,,2.496602792016628,1.1744656151799358,4.156491209811813,0.8345061052288912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.0,0.0,1.0,1688.0,1688.0,18.0,844.0,0.5,,,0.0,126.7558274269104,,,,,,,,,,,,,,,,,,,,,7.976705459199587,4.379730057703112,15.157443218916386,0.8278662585270201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,0.0,1.0,1708.0,1708.0,10.0,854.0,0.5,,,0.0,127.80650806427002,,,,,,,,,,,,,,,,,,,,,4.5408470142338295,2.3597772333576557,8.230693003739113,0.8334775944748787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.0,0.0,1.0,1736.0,1736.0,14.0,868.0,0.5,,,0.0,129.01229405403137,,,,,,,,,,,,,,,,,,,,,6.986645560324267,3.7734062731492015,13.077037184823142,0.9196447242665143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.0,0.0,1.0,1748.0,1748.0,6.0,874.0,0.5,,,0.0,129.98328709602356,,,,,,,,,,,,,,,,,,,,,3.356939330542591,1.6375986217185066,5.753986384749778,0.9595327897703942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.0,0.0,1.0,1758.0,1758.0,5.0,879.0,0.5,,,0.0,130.906432390213,,,,,,,,,,,,,,,,,,,,,2.6090137909350433,1.2251333729741283,4.339478804420543,0.8740478603307918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.0,0.0,1.0,1768.0,1768.0,5.0,884.0,0.5,,,0.0,131.869469165802,,,,,,,,,,,,,,,,,,,,,2.6573964140084674,1.2525590924936656,4.428478356363097,0.8856886163024272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.0,0.0,1.0,1778.0,1778.0,5.0,889.0,0.5,,,0.0,132.8994812965393,,,,,,,,,,,,,,,,,,,,,2.6079440269600638,1.2276711556773616,4.34307145986458,0.8707702600443114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.0,0.0,1.0,1786.0,1786.0,4.0,893.0,0.5,,,0.0,133.85999488830566,,,,,,,,,,,,,,,,,,,,,2.43251223709313,1.0881524540298524,3.8923258139836334,0.97254829068921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,0.0,1.0,1802.0,1802.0,8.0,901.0,0.5,,,0.0,134.87490248680115,,,,,,,,,,,,,,,,,,,,,4.213700624441556,2.1442194629843883,7.486409526914982,0.936495976585069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,0.0,1.0,1816.0,1816.0,7.0,908.0,0.5,,,0.0,135.9088122844696,,,,,,,,,,,,,,,,,,,,,3.4197283669181364,1.707381443341025,5.9784469143670504,0.856316812059197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,0.0,1.0,1826.0,1826.0,5.0,913.0,0.5,,,0.0,136.84842443466187,,,,,,,,,,,,,,,,,,,,,2.7827857350315055,1.3087961266578991,4.631745998392259,0.9298579479283144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.0,0.0,1.0,1840.0,1840.0,7.0,920.0,0.5,,,0.0,137.81046962738037,,,,,,,,,,,,,,,,,,,,,3.5307475400510664,1.7604355775503306,6.1688352400905515,0.8866495827920354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.0,0.0,1.0,1852.0,1852.0,6.0,926.0,0.5,,,0.0,138.75761723518372,,,,,,,,,,,,,,,,,,,,,3.346591660373544,1.6322988752938266,5.734153301973286,0.9558614167387164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.0,0.0,1.0,1874.0,1874.0,11.0,937.0,0.5,,,0.0,139.85833287239075,,,,,,,,,,,,,,,,,,,,,4.892133494107835,2.5610150272627314,8.928041509212408,0.8251085362471267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,0.0,1.0,1914.0,1914.0,20.0,957.0,0.5,,,0.0,141.18497562408447,,,,,,,,,,,,,,,,,,,,,10.029914017189089,5.494290211864121,19.06455589339793,0.9597095454982603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,0.0,1.0,1922.0,1922.0,4.0,961.0,0.5,,,0.0,142.1111307144165,,,,,,,,,,,,,,,,,,,,,2.0554246438573576,0.9168156537325877,3.2846398733631217,0.8245240817325467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,0.0,1.0,1932.0,1932.0,5.0,966.0,0.5,,,0.0,143.0706832408905,,,,,,,,,,,,,,,,,,,,,2.5717531858329026,1.2087074903887514,4.27922873014003,0.8603137890180579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.0,0.0,1.0,1978.0,1978.0,23.0,989.0,0.5,,,0.0,144.54081416130066,,,,,,,,,,,,,,,,,,,,,9.507299383625497,5.340955666465586,18.432724695482456,0.7674271992027184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.0,0.0,1.0,1992.0,1992.0,7.0,996.0,0.5,,,0.0,145.555814743042,,,,,,,,,,,,,,,,,,,,,3.5198424258288554,1.7567510815624134,6.152406222219208,0.8821974495628013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,0.0,1.0,2004.0,2004.0,6.0,1002.0,0.5,,,1.0,146.55384063720703,,,,,,,,,,,,,,,,,,,,,3.211018355378547,1.5630321726681486,5.496530070537159,0.9203902880831125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5.0,0.0,0.0,2016.0,2016.0,6.0,1008.0,0.49982000000000015,4.846856067496049,4.846856067496049,1.0,150.25165128707886,,,,,,,,,0.23256821781396866,0.11223995245835625,0.41103965044021606,0.08571874350309372,0.0001,0.0,0.0001,0.0001,3.2606568,1.2754742,5.354455,1.561265,2.820881498138094,1.376363996281544,4.834765544051272,0.8056503074362534,,,,,,,,,,,,,,,,,,,,,0.3730189,0.32452607,0.967486,0.010936381,0.9770481281362103,0.07819315386973277,1.1576510323314173,0.7835410995160086,0.13283825419593626,0.9657151590133259,1.4260751306630466,-1.748756078055326
133,9.0,0.0,0.0,2024.0,2024.0,4.0,1012.0,0.49970000000000026,3.5733945418613473,3.5733945418613473,1.0,151.32543063163757,,,,,,,,,0.04639297972122828,0.02303323221076967,0.07239756733179092,0.0164019912481308,0.0001,0.0,0.0001,0.0001,0.575198,0.26448035,0.7704901,0.20129026,2.229458323720542,0.9977207295167438,3.568044753319785,0.8909296635600192,,,,,,,,,,,,,,,,,,,,,0.8654705,0.52202064,1.4907976,0.05079814,0.969893389948055,0.07250977994079764,1.1499445568665303,0.8108000887231414,0.49559178838398354,0.8045846102565237,1.5730436944329433,-0.8231231790836302
134,17.0,0.0,0.0,2040.0,2040.0,8.0,1020.0,0.49946000000000046,6.980955785765443,6.980955785765443,1.0,152.66590547561646,,,,,,,,,0.0678318100316184,0.03061277897999903,0.1192273199558258,0.029956776648759842,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,1.0970191,0.5037794,1.973487,0.3516914,3.909619731091816,1.9942377390425683,6.956635463380088,0.8656393547237481,,,,,,,,,,,,,,,,,,,,,1.1074488,0.39472374,1.4966676,0.1100829,0.9601560437776208,0.07540166846023338,1.1995625300519723,0.7946023974145736,0.212582604149411,1.4221706085197257,2.5398689004556423,-2.4278862804334214
135,22.0,0.0,0.0,2050.0,2050.0,5.0,1025.0,0.4993100000000006,4.544631897344334,4.544631897344334,0.0,153.77040791511536,,,,,,,,,0.0316591402515769,0.008510308550570857,0.04376169666647911,0.023013662546873093,0.0001,0.0,0.0001,0.0001,0.5573907,0.33384645,1.1254629,0.30783516,2.721247775710761,1.282826430984386,4.535561219685466,0.9072611199263135,,,,,,,,,,,,,,,,,,,,,0.9245924,0.41542172,1.1806233,0.100490026,0.9628744955913234,0.08518421138618486,1.1472260457078003,0.8009635960640294,0.03580042438456217,1.3507508287043661,3.1527286547461504,-1.3022335053010723
136,30.0,0.0,0.0,2066.0,2066.0,8.0,1033.0,0.4990700000000008,6.8239936634364415,6.8239936634364415,1.0,155.10221314430237,,,,,,,,,0.02185548948390143,0.010440038360046956,0.043988507241010666,0.007801678031682968,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,0.2614329,0.10853658,0.48710334,0.14089784,3.8318538379989597,1.945135351826437,6.800138971704154,0.8559296967962134,,,,,,,,,,,,,,,,,,,,,0.8827621,0.2933851,1.0697663,0.12109652,0.9681425538833317,0.08593082319184986,1.2003691617584433,0.749778136910222,0.4445245350814516,1.4774129841082217,3.0944207872026923,-2.4655683278477865
137,39.0,0.0,0.0,2084.0,2084.0,9.0,1042.0,0.498800000000001,8.665786293056364,8.665786293056364,1.0,156.46613550186157,,,,,,,,,0.023879410699009895,0.006404407335731653,0.03848922625184059,0.015767017379403114,0.0001,0.0,0.0001,0.0001,0.31426468,0.09438271,0.4696848,0.18412925,4.79460954606241,2.4774218791727805,8.631266073215016,0.9573264468370152,,,,,,,,,,,,,,,,,,,,,0.89236057,0.29049265,1.0433515,0.082886,0.9691916570184748,0.08494325031885734,1.2112552325831225,0.7611800443685327,-0.12809919560099584,0.9476833261046288,1.8572042374747435,-1.6363860674717237
138,43.0,0.0,0.0,2092.0,2092.0,4.0,1046.0,0.4986800000000011,3.3672229834227707,3.3672229834227707,1.0,157.55136728286743,,,,,,,,,0.01887479703873396,0.008511766502826219,0.030001049861311913,0.009332961402833462,0.0001,0.0,0.0001,0.0001,0.1821745,0.046349782,0.23229219,0.12052855,2.1043553230199232,0.9382729799970101,3.362167729860552,0.8444675448666451,,,,,,,,,,,,,,,,,,,,,0.80167735,0.34606338,1.0451976,0.20504338,0.9843494363963993,0.07544029165869442,1.153000413592561,0.8176267198553198,0.46092846796659703,1.2879173088252114,2.3712330804972006,-1.4843476220692633
139,47.0,0.0,0.0,2100.0,2100.0,4.0,1050.0,0.4985600000000012,3.5344268200674414,3.5344268200674414,1.0,158.59264421463013,,,,,,,,,0.019755410340925057,0.004026242808160542,0.02313486486673355,0.014097004197537899,0.0001,0.0,0.0001,0.0001,0.19289787,0.028250026,0.23284942,0.17287797,2.2088519975840555,0.9847930695683166,3.5291205326097144,0.8865768787974495,,,,,,,,,,,,,,,,,,,,,0.8275199,0.3856732,1.0976578,0.1660576,0.9572922165351102,0.0887016842772234,1.1642817283676437,0.783319048510803,0.545895143120165,1.057719201709845,2.071904289995455,-1.166657475376555
140,51.0,0.0,0.0,2108.0,2108.0,4.0,1054.0,0.4984400000000013,3.7431236401035863,3.7431236401035863,0.0,159.6563458442688,,,,,,,,,0.024184188495079677,0.00405516343619178,0.028165893629193306,0.018618976697325706,0.0001,0.0,0.0001,0.0001,0.1707989,0.061460916,0.2514119,0.102344155,2.3355459654739446,1.0449818785307292,3.737518975216908,0.933580603737282,,,,,,,,,,,,,,,,,,,,,0.8451738,0.38783893,1.1019436,0.17614345,0.9757350753391411,0.08234438070288685,1.1770570392759456,0.7928217766397299,-0.04694582563100219,1.6955941596660322,2.3764339671650334,-2.7058693539310568
141,57.0,0.0,0.0,2120.0,2120.0,6.0,1060.0,0.4982600000000015,5.637681789105305,5.637681789105305,1.0,160.84677076339722,,,,,,,,,0.016591255366802216,0.0027241284828482737,0.02068878337740898,0.012510704807937145,0.0001,0.0,0.0001,0.0001,0.12038574,0.03307202,0.17540026,0.07658709,3.2808068479505685,1.6009204125327328,5.623620568586189,0.9370199661427069,,,,,,,,,,,,,,,,,,,,,0.9066632,0.36049134,1.1261686,0.10657939,0.9682116766916344,0.07932919240696046,1.170843118719346,0.7735672406548244,0.7460674040550184,1.462280582025045,2.9176548253656,-1.9588952891942728
142,64.0,0.0,0.0,2134.0,2134.0,7.0,1067.0,0.49805000000000166,6.820643899487455,6.820643899487455,1.0,162.11921501159668,,,,,,,,,0.014365095179527998,0.007877853892244992,0.028627367690205574,0.005691998638212681,0.0001,0.0,0.0001,0.0001,0.0939466,0.024121184,0.12267911,0.05314397,3.8914262573162604,1.9410769938951167,6.800204119806047,0.97666626657032,,,,,,,,,,,,,,,,,,,,,0.91332704,0.27462482,1.0952348,0.25654456,0.9689319638635753,0.07637471945141291,1.203423017645996,0.7481453658596735,0.13549804654163508,1.4479743684121178,2.7319741061086598,-3.0380403467855492
143,68.0,0.0,0.0,2142.0,2142.0,4.0,1071.0,0.49793000000000176,3.7340363274537287,3.7340363274537287,1.0,163.21453022956848,,,,,,,,,0.019179225899279118,0.004940579202554113,0.02614888735115528,0.01526795793324709,0.0001,0.0,0.0001,0.0001,0.16213514,0.04796918,0.19801928,0.09433518,2.329536881979812,1.0426349809699536,3.728446626552362,0.9308189294974276,,,,,,,,,,,,,,,,,,,,,0.7580496,0.35158828,0.9782652,0.14935818,0.980255794858463,0.09089935232081699,1.1782940525223091,0.7891256248723229,0.09619956326060206,1.34098725595559,2.075167971319206,-1.5537779218911654
144,72.0,0.0,0.0,2150.0,2150.0,4.0,1075.0,0.49781000000000186,3.24084286342863,3.24084286342863,1.0,164.26350831985474,,,,,,,,,0.011755908218522867,0.005821143189016162,0.019001679494976997,0.004748844541609287,0.0001,0.0,0.0001,0.0001,0.08346196,0.017068267,0.09880236,0.05965198,2.0255060086750847,0.902932486052454,3.23597681621014,0.8130915258413625,,,,,,,,,,,,,,,,,,,,,0.82447684,0.30194908,1.0740839,0.30835485,0.9535094289345317,0.08528236242848504,1.1520186856715524,0.7734181576805111,0.22628064333378345,1.1846006624041987,1.727493366644299,-1.8237255138611772
145,76.0,0.0,0.0,2158.0,2158.0,4.0,1079.0,0.49769000000000196,3.443829595694321,3.443829595694321,0.0,165.32451224327087,,,,,,,,,0.009422851105531057,0.0018501682615014192,0.01186818815767765,0.007394000887870789,0.0001,0.0,0.0001,0.0001,0.09581988,0.0060566687,0.103805475,0.08914426,2.148500181524053,0.9615447428601075,3.438674269237462,0.8586227546998968,,,,,,,,,,,,,,,,,,,,,0.84106815,0.29214516,1.1116278,0.34776434,0.9727237708064567,0.08360370303882587,1.1955760270706777,0.8153045441474411,0.45952809493687424,1.5717377514577078,3.091730139739678,-1.4839380170065841
146,80.0,0.0,0.0,2166.0,2166.0,4.0,1083.0,0.49757000000000207,3.2977211730956024,3.2977211730956024,1.0,166.38172316551208,,,,,,,,,0.014873030129820108,0.0074061626257386605,0.023899035528302193,0.005758366081863642,0.0001,0.0,0.0001,0.0001,0.16763906,0.0505726,0.23463435,0.11245952,2.0586412382397326,0.9200343026742533,3.292779387530174,0.8240389103823262,,,,,,,,,,,,,,,,,,,,,0.7824536,0.3693057,1.0273144,0.14383847,0.9651012479843345,0.07219235540430001,1.1964548445891217,0.8103347303594948,0.40473489663116025,1.305316447393572,3.4821907380178607,-1.2252015386014607
147,88.0,0.0,0.0,2182.0,2182.0,8.0,1091.0,0.49733000000000227,6.413023441584142,6.413023441584142,1.0,167.70576524734497,,,,,,,,,0.014289154604609524,0.007924775954462785,0.027007142081856728,0.004082466010004282,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,0.13176896,0.053910177,0.21892849,0.057046752,3.5999013302994927,1.8286830960908325,6.390614845787534,0.8026322950634099,,,,,,,,,,,,,,,,,,,,,0.9273588,0.29674718,1.1062942,0.15876822,0.9707853898524762,0.07968719185772584,1.1943633378127338,0.7674271992027184,0.2234156168555799,1.0859685643904164,2.609128249730289,-1.2594177541255531
148,93.0,0.0,0.0,2192.0,2192.0,5.0,1096.0,0.4971800000000024,4.071804725918573,4.071804725918573,1.0,168.84422636032104,,,,,,,,,0.007098661735653877,0.0018775332012962835,0.009744348004460335,0.004677999764680862,0.0001,0.0,0.0001,0.0001,0.08897898,0.021678045,0.12027167,0.060746003,2.435676051622203,1.15070390253269,4.063690035696158,0.8092713521158309,,,,,,,,,,,,,,,,,,,,,0.82941294,0.33285445,1.175548,0.20220329,0.9727940763052736,0.07538094506440536,1.1582352301862744,0.7964199120297172,0.604960935885496,1.3317200047892914,2.2897572046810906,-1.8192673969656274
149,102.0,0.0,0.0,2210.0,2210.0,9.0,1105.0,0.4969100000000026,8.515625522752972,8.515625522752972,1.0,170.21935558319092,,,,,,,,,0.010285177442710847,0.004840350690287936,0.020749827846884727,0.0055168126709759235,0.0001,0.0,0.0001,0.0001,0.16386986,0.06843669,0.26060337,0.034008488,4.720071465306197,2.4306487087047266,8.481626506071287,0.9493370330353474,,,,,,,,,,,,,,,,,,,,,0.8746412,0.2535368,1.0356516,0.17254014,0.9862850373933977,0.08427743246880677,1.218794785351152,0.7979553146387399,0.7625875620341639,1.070341455657561,2.740773671818155,-0.8698630818164039
150,107.0,0.0,0.0,2220.0,2220.0,5.0,1110.0,0.49676000000000275,4.221326892172669,4.221326892172669,0.0,171.33570003509521,,,,,,,,,0.017339217476546764,0.0028561159822752097,0.02056492306292057,0.013207275420427322,0.0001,0.0,0.0001,0.0001,0.12758279,0.012119475,0.14554259,0.115933314,2.5262114506411324,1.192358538475562,4.212908743663127,0.8406035523943661,,,,,,,,,,,,,,,,,,,,,0.9013508,0.33800995,1.2080829,0.24723387,0.9755898011738662,0.077340852684561,1.1831145680158293,0.8158981974546542,0.20301168809756218,1.1687583230114351,1.3825562154046454,-2.7668631964965864
151,113.0,0.0,0.0,2230.0,2230.0,4.0,1115.0,0.4966100000000029,,,1.0,177.2727711200714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57970774,0.25389737,0.8600422,0.2236721,,,,,0.04061258,0.8197036,0.97357607,-0.9710619
152,118.0,0.0,0.0,2242.0,2242.0,6.0,1121.0,0.49643000000000304,5.80002445875759,5.80002445875759,1.0,178.44577503204346,3.846316470384027,3.846316470384027,0.0,,,,,,0.3123673141002655,0.08118534071771696,0.4291633367538452,0.20789608359336853,0.0001,0.0,0.0001,0.0001,2.232102,0.24548416,2.569503,1.8214658,3.3740383507356437,1.64753037710455,5.785565794447623,0.9625266478679204,,,,,,,,,,,,,,,,,,,,,1.0042135,0.34195265,1.2577997,0.2606377,1.7867067413103541,0.3199433019767127,2.088225880562651,0.7674271992027184,0.24000614785755434,1.5761793698581519,2.3634789247771852,-2.5708630863029884
